Num_Acc;senc;catv;occutc;obs;obsm;choc;manv;num_veh
201800021562;0;31;0;0;2;1;5;A01
201800021562;0;7;0;0;2;3;15;B01
201800021562;0;37;50;0;2;3;16;C01
201800021563;0;7;0;0;2;8;0;A01
201800021563;0;7;0;0;2;0;0;B01
201800021564;0;7;0;0;2;1;1;B01
201800021564;0;7;0;0;2;2;1;A01
201800021565;0;7;0;0;2;2;1;A01
201800021565;0;7;0;0;2;5;0;B01
201800021566;0;7;0;0;1;2;0;A01
201800021567;1;7;0;0;2;2;1;A01
201800021567;0;7;0;0;2;3;15;B01
201800021568;1;7;0;0;2;7;1;A01
201800021568;1;7;0;0;2;1;1;B01
201800021569;0;33;0;0;2;1;17;A01
201800021569;0;7;0;0;2;1;9;B01
201800021570;1;7;0;0;1;1;2;A01
201800021571;0;7;0;0;1;2;0;A01
201800021572;1;7;0;2;0;1;13;A01
201800021573;0;7;0;0;2;3;19;A01
201800021573;0;99;0;0;2;8;19;B01
201800021574;0;1;0;0;1;1;0;A01
201800021575;2;33;0;0;2;6;1;B01
201800021575;0;7;0;0;2;1;16;A01
201800021576;1;2;0;0;2;1;19;A01
201800021576;2;7;0;0;2;2;1;B01
201800021576;1;7;0;0;9;3;1;C01
201800021577;2;33;0;13;0;1;1;A01
201800021578;1;7;0;0;2;1;1;A01
201800021578;1;7;0;0;2;7;1;B01
201800021579;2;31;0;0;2;3;13;A01
201800021579;1;7;0;0;2;3;1;B01
201800021580;2;7;0;0;2;1;1;B01
201800021580;1;7;0;7;0;5;1;A01
201800021581;2;7;0;0;2;3;5;A01
201800021581;1;33;0;0;2;1;1;B01
201800021582;2;7;0;0;2;3;1;A01
201800021582;2;7;0;0;2;8;1;B02
201800021583;1;7;0;0;2;3;9;A01
201800021583;2;1;0;0;0;4;1;B01
201800021584;2;10;0;4;0;2;0;A01
201800021585;1;15;0;0;2;8;2;A01
201800021585;1;10;0;0;2;7;9;B01
201800021585;1;10;0;0;2;7;2;C01
201800021586;2;7;0;0;2;1;5;A01
201800021586;2;13;0;0;2;1;1;B01
201800021587;1;7;0;0;2;3;1;A01
201800021587;2;14;0;0;2;3;1;B01
201800021588;2;33;0;11;2;1;17;A01
201800021588;2;15;0;0;2;8;1;B01
201800021589;1;7;0;4;0;8;0;A01
201800021590;2;7;0;0;0;0;1;A01
201800021590;1;7;0;0;9;1;1;B01
201800021591;1;7;0;3;2;8;1;B01
201800021591;2;15;0;3;2;7;6;A01
201800021591;1;7;0;3;2;8;1;C01
201800021592;2;7;0;0;9;1;1;B01
201800021592;1;7;0;3;0;3;1;A01
201800021593;2;7;0;13;0;2;1;A01
201800021594;1;7;0;0;1;2;19;A01
201800021595;0;38;10;0;1;5;1;A01
201800021596;0;7;0;0;1;2;1;A01
201800021597;0;33;0;0;0;0;23;A01
201800021598;0;7;0;0;2;3;1;A01
201800021598;0;7;0;0;2;2;15;B01
201800021599;0;7;0;4;2;3;1;A01
201800021599;0;7;0;0;2;3;1;B01
201800021600;0;34;0;0;0;0;0;A01
201800021601;0;1;0;13;0;1;1;B01
201800021601;0;14;0;0;0;0;21;A01
201800021602;0;10;0;0;2;1;1;A01
201800021602;0;7;0;2;2;4;2;B01
201800021603;0;31;0;0;2;3;1;B01
201800021603;0;7;0;0;2;3;15;A01
201800021604;2;7;0;0;2;4;23;B01
201800021604;2;7;0;0;2;1;1;A01
201800021604;2;7;0;0;2;4;23;C01
201800021605;0;10;0;0;2;5;15;B01
201800021605;0;1;0;0;2;1;1;A01
201800021606;0;99;0;0;2;1;1;A01
201800021606;0;99;0;0;2;1;1;B01
201800021607;2;7;0;2;0;2;14;A01
201800021608;1;33;0;3;0;0;1;A01
201800021609;2;7;0;3;0;0;1;A01
201800021610;2;7;0;4;0;3;17;A01
201800021611;2;7;0;13;0;1;17;A01
201800021612;2;7;0;0;2;4;23;C01
201800021612;2;7;0;0;2;1;2;A01
201800021612;2;7;0;0;2;4;2;B01
201800021613;2;7;0;0;0;2;0;A01
201800021614;2;7;0;0;9;1;0;B01
201800021614;2;17;0;1;0;2;0;A01
201800021615;1;7;0;0;2;2;21;B01
201800021615;1;7;0;4;0;2;1;A01
201800021616;2;7;0;0;2;4;2;B01
201800021616;2;7;0;0;2;1;2;A01
201800021617;2;15;0;0;2;4;2;B01
201800021617;2;7;0;0;2;1;2;A01
201800021618;2;7;0;0;2;3;13;A01
201800021618;1;14;0;0;2;3;1;B01
201800021619;1;7;0;13;0;9;17;A01
201800021620;1;14;0;0;2;1;13;A01
201800021620;2;7;0;0;2;1;1;B01
201800021621;1;7;0;4;0;1;2;A01
201800021622;2;17;0;0;2;4;2;B01
201800021622;2;10;0;0;2;1;2;A01
201800021623;1;7;0;3;9;3;13;A01
201800021624;2;7;0;0;2;2;2;A01
201800021624;2;15;0;0;0;6;2;B01
201800021625;1;7;0;0;2;6;1;B01
201800021625;2;7;0;0;2;1;5;A01
201800021625;1;10;0;0;2;3;2;C01
201800021626;1;7;0;0;9;1;1;B01
201800021626;2;7;0;0;0;0;1;A01
201800021627;2;7;0;3;2;2;17;A01
201800021627;2;17;0;0;0;6;2;B01
201800021627;2;7;0;0;2;1;2;C01
201800021628;2;7;0;3;2;2;12;A01
201800021628;2;17;0;0;0;6;2;B01
201800021629;2;7;0;15;0;1;13;A01
201800021630;1;33;0;0;2;1;1;B01
201800021630;2;7;0;0;2;8;15;A01
201800021631;2;7;0;0;1;3;15;A01
201800021632;0;99;0;0;0;0;0;A01
201800021633;1;99;0;0;1;2;15;A01
201800021634;1;7;0;0;2;1;2;A01
201800021634;1;1;0;0;2;1;19;B01
201800021635;1;38;5;0;1;2;2;A01
201800021636;1;7;0;0;2;3;9;A01
201800021636;1;30;0;0;2;1;2;B01
201800021637;0;30;0;0;2;1;1;A01
201800021637;0;10;0;0;2;2;16;B01
201800021638;1;7;0;0;6;6;11;A01
201800021638;1;2;0;0;2;1;2;B01
201800021639;1;7;0;0;1;2;15;Z01
201800021640;1;7;0;0;2;4;2;B01
201800021640;1;33;0;0;2;1;2;A01
201800021641;2;7;0;0;2;1;0;B01
201800021641;1;7;0;0;2;1;15;A01
201800021642;1;2;0;0;2;1;13;B01
201800021642;2;7;0;0;2;2;9;A01
201800021643;2;1;0;0;2;0;1;B01
201800021643;2;21;0;0;2;6;1;A01
201800021644;0;7;0;0;2;6;11;A01
201800021644;0;2;0;0;2;1;1;B01
201800021645;0;1;0;0;0;0;1;B01
201800021645;1;15;0;0;0;0;24;A01
201800021646;0;33;0;0;2;1;1;A01
201800021646;0;1;0;0;2;7;19;B01
201800021647;0;7;0;0;2;8;2;B01
201800021647;1;31;0;0;2;3;2;A01
201800021648;0;1;0;0;2;1;1;B01
201800021648;1;10;0;0;2;2;0;A01
201800021649;2;7;0;0;2;1;0;B01
201800021649;1;7;0;0;2;1;13;A01
201800021650;2;17;0;0;2;5;0;A01
201800021650;1;7;0;0;2;2;0;B01
201800021651;1;7;0;0;2;2;1;A01
201800021652;0;33;0;8;0;0;17;A01
201800021653;2;7;0;0;6;4;0;A01
201800021653;2;30;0;0;2;0;1;B01
201800021654;1;7;0;0;1;3;0;A01
201800021655;2;7;0;1;1;1;0;A01
201800021656;1;7;0;0;1;1;0;A01
201800021657;0;7;0;;1;;;A01
201800021658;1;7;0;0;6;2;19;A01
201800021658;1;32;0;0;6;2;1;B01
201800021659;2;7;0;2;0;1;17;A01
201800021660;1;7;0;0;2;1;1;B01
201800021660;0;7;0;9;2;7;9;A01
201800021661;1;21;0;2;0;3;1;A01
201800021662;2;7;0;0;2;7;17;A01
201800021662;2;1;0;0;2;8;13;B01
201800021663;1;7;0;6;0;1;0;A01
201800021664;0;7;0;6;0;1;1;A01
201800021665;1;7;0;0;2;3;5;A01
201800021665;2;7;0;0;2;1;21;B01
201800021666;1;2;0;0;2;1;1;B01
201800021666;0;10;0;0;2;2;15;A01
201800021667;1;17;0;0;2;1;0;E01
201800021667;2;7;0;0;2;6;0;B01
201800021668;2;7;0;0;2;3;13;A01
201800021668;1;10;0;0;0;3;1;B01
201800021669;2;7;0;0;1;2;16;A01
201800021670;0;7;0;0;1;5;20;A01
201800021671;2;7;0;0;2;3;15;A01
201800021671;1;7;0;0;2;1;1;B01
201800021672;;7;0;0;1;3;15;A01
201800021673;1;7;0;0;2;3;13;A01
201800021673;0;7;0;0;2;3;1;B01
201800021673;0;7;0;0;2;3;2;C01
201800021674;2;7;0;0;2;3;0;B01
201800021674;1;7;0;0;2;3;13;A01
201800021675;2;33;0;0;2;3;0;A01
201800021675;2;7;0;0;2;6;1;B01
201800021676;0;7;0;1;1;4;20;A01
201800021677;1;7;0;0;1;1;9;A01
201800021678;1;7;0;4;0;3;1;A01
201800021679;1;33;0;0;2;1;2;A01
201800021679;1;7;0;0;0;4;1;B01
201800021680;1;7;0;4;0;3;1;A01
201800021681;1;15;0;3;2;8;1;B01
201800021681;1;7;0;0;2;7;14;A01
201800021682;2;7;0;13;0;1;14;A01
201800021683;1;7;0;0;2;2;2;A01
201800021683;1;17;0;0;2;6;1;B01
201800021684;1;7;0;0;1;1;1;B01
201800021684;1;7;0;0;1;1;1;C01
201800021685;2;7;0;4;0;3;1;A01
201800021686;2;33;0;0;9;5;1;A01
201800021687;1;7;0;0;2;1;1;B01
201800021687;2;7;0;0;2;1;13;A01
201800021688;2;7;0;3;2;7;14;A01
201800021688;2;7;0;4;2;8;1;B01
201800021689;1;7;0;0;2;7;1;B01
201800021689;0;7;0;0;2;1;19;A01
201800021690;2;7;0;0;2;2;12;A01
201800021690;2;7;0;0;0;6;1;B01
201800021691;0;7;0;0;9;3;1;A01
201800021691;0;1;0;0;2;7;1;B01
201800021692;0;32;0;0;2;1;1;A01
201800021692;0;7;0;0;2;6;1;B01
201800021693;0;7;0;0;2;2;2;B01
201800021693;0;32;0;0;2;3;1;A01
201800021694;2;7;0;0;2;5;2;B01
201800021694;2;7;0;0;2;1;2;A01
201800021695;1;7;0;0;2;1;1;B01
201800021695;2;7;0;0;2;1;1;A01
201800021696;0;7;0;0;9;1;1;A01
201800021696;0;1;0;0;2;4;1;B01
201800021697;2;7;0;13;0;0;1;C01
201800021697;2;7;0;0;0;3;13;A01
201800021697;1;7;0;0;0;3;1;B01
201800021698;1;7;0;16;0;0;0;A01
201800021699;1;33;0;14;0;0;17;A01
201800021700;0;7;0;13;0;1;0;A01
201800021701;2;33;0;0;2;1;1;B01
201800021701;1;7;0;0;2;1;10;A01
201800021702;0;7;0;0;1;2;1;A01
201800021703;0;1;0;0;2;7;1;B01
201800021703;0;7;0;0;9;3;1;A01
201800021704;1;7;0;0;1;2;2;A01
201800021705;2;7;0;0;2;1;1;A01
201800021705;1;7;0;0;2;2;1;B01
201800021706;0;16;0;0;2;2;16;A01
201800021706;0;1;0;0;2;0;0;B01
201800021707;2;2;0;0;2;1;13;B01
201800021707;1;7;0;0;2;3;1;C01
201800021707;1;7;0;0;2;3;17;A01
201800021708;1;7;0;0;2;2;1;A01
201800021708;2;7;0;0;0;1;23;C01
201800021708;0;7;0;0;2;1;15;B01
201800021709;2;7;0;11;0;9;17;A01
201800021710;1;33;0;13;0;3;14;A01
201800021711;2;7;0;0;2;5;19;A01
201800021711;1;2;0;0;2;1;1;B01
201800021712;2;7;0;13;0;1;1;A01
201800021713;2;7;0;0;2;3;6;A01
201800021713;1;7;0;0;2;2;1;B01
201800021714;0;7;0;13;0;7;21;A01
201800021715;0;7;0;0;1;5;2;A01
201800021716;1;7;0;13;0;1;11;A01
201800021717;2;7;0;6;0;1;1;A01
201800021718;1;7;0;0;1;1;1;A01
201800021719;1;7;0;0;2;1;17;A01
201800021719;2;33;0;0;2;1;1;B01
201800021720;1;17;0;3;0;3;1;A01
201800021721;2;7;0;3;2;1;21;A01
201800021721;2;7;0;3;0;5;23;B01
201800021722;2;7;0;3;0;1;1;A01
201800021722;2;7;0;0;2;1;1;B01
201800021723;2;7;0;3;0;1;1;A01
201800021724;2;7;0;3;0;1;1;A01
201800021725;2;7;0;13;0;7;1;A01
201800021726;1;7;0;13;0;1;1;A01
201800021726;1;7;0;0;9;1;1;B01
201800021727;2;7;0;0;2;1;2;A01
201800021727;2;7;0;0;2;4;2;B01
201800021728;2;7;0;0;1;7;21;A01
201800021729;2;7;0;0;2;5;12;A01
201800021729;2;33;0;0;2;8;12;B01
201800021730;2;7;0;13;0;9;14;A01
201800021731;1;7;0;0;2;1;1;A01
201800021731;1;7;0;0;0;4;1;B01
201800021732;2;7;0;13;0;2;17;A01
201800021733;1;7;0;0;2;1;2;A01
201800021733;1;7;0;0;0;4;2;B01
201800021734;2;7;0;16;0;8;16;A01
201800021735;1;7;0;0;0;4;1;A01
201800021735;1;7;0;0;2;1;1;B01
201800021736;1;17;0;0;0;8;1;C01
201800021736;1;7;0;0;0;4;1;B01
201800021736;1;7;0;0;2;1;1;A01
201800021736;1;7;0;0;2;1;1;D01
201800021737;1;7;0;2;0;8;1;A01
201800021738;1;7;0;0;2;3;1;B01
201800021738;1;7;0;0;0;4;2;C01
201800021738;1;7;0;0;2;1;2;A01
201800021739;1;7;0;1;0;1;1;A01
201800021739;1;7;0;0;0;4;24;B01
201800021740;1;7;0;13;0;2;1;A01
201800021741;1;7;0;13;0;2;14;A01
201800021742;2;36;0;0;0;3;16;A01
201800021743;2;7;0;0;2;5;17;A01
201800021743;2;15;0;13;2;3;1;B01
201800021744;2;7;0;0;0;4;2;A01
201800021744;2;7;0;0;2;1;2;B01
201800021745;2;7;0;0;2;1;2;A01
201800021745;2;7;0;0;2;4;2;B01
201800021746;2;7;0;13;0;1;2;A01
201800021746;2;7;0;0;2;8;24;B01
201800021746;2;7;0;0;0;5;21;C01
201800021746;2;7;0;1;2;7;21;D01
201800021747;2;7;0;3;2;2;0;A01
201800021747;2;10;0;13;0;6;0;B01
201800021748;1;10;0;0;2;1;2;B01
201800021748;1;7;0;0;0;6;1;A01
201800021748;1;7;0;0;0;1;2;C01
201800021749;1;7;0;3;2;2;2;A01
201800021749;1;17;0;0;0;6;2;B01
201800021750;2;7;0;3;0;3;1;A01
201800021751;1;7;0;0;2;1;2;A01
201800021751;1;10;0;0;0;4;2;B01
201800021752;1;7;0;0;2;4;1;A01
201800021752;1;7;0;3;2;4;1;B01
201800021752;1;7;0;0;2;4;1;C01
201800021753;1;7;0;3;0;1;13;A01
201800021754;2;7;0;0;0;4;0;C01
201800021754;2;7;0;0;2;4;0;B01
201800021754;2;7;0;0;2;1;0;A01
201800021755;1;7;0;0;2;4;23;B01
201800021755;1;7;0;0;2;1;0;A01
201800021755;1;7;0;0;0;4;23;C01
201800021756;2;7;0;3;2;3;17;A01
201800021756;2;17;0;0;2;3;1;B01
201800021757;1;7;0;13;0;1;0;A01
201800021758;1;7;0;13;0;6;1;A01
201800021759;2;7;0;0;2;7;0;A01
201800021759;2;7;0;3;0;9;2;B01
201800021760;1;7;0;0;0;3;2;A01
201800021760;1;7;0;0;2;1;2;B01
201800021760;1;7;0;0;2;4;2;C01
201800021760;1;7;0;0;2;1;1;D01
201800021761;1;7;0;13;0;2;1;A01
201800021762;1;10;0;0;5;1;1;A01
201800021763;2;7;0;13;0;2;1;A01
201800021764;1;7;0;0;2;1;17;A01
201800021764;1;7;0;0;0;4;2;B01
201800021765;1;7;0;0;5;2;1;A01
201800021765;1;7;0;0;5;1;1;B01
201800021765;1;7;0;0;5;1;1;C01
201800021765;1;7;0;0;5;7;1;D01
201800021765;1;7;0;0;5;1;1;E01
201800021765;1;7;0;0;5;3;1;1 F
201800021766;1;7;0;0;0;9;1;A01
201800021767;1;7;0;0;2;1;1;A01
201800021767;1;7;0;0;2;4;1;B01
201800021768;2;7;0;0;0;4;23;B01
201800021768;2;7;0;0;2;1;1;A01
201800021769;2;20;0;2;0;2;1;A01
201800021770;1;10;0;0;0;4;1;B01
201800021770;1;10;0;0;2;1;2;A01
201800021771;2;7;0;13;0;1;1;A01
201800021772;2;33;0;0;2;4;1;A01
201800021772;2;33;0;0;2;1;2;B01
201800021773;1;7;0;14;0;1;2;B01
201800021773;1;7;0;14;0;1;2;G01
201800021773;1;7;0;14;0;1;2;1 F
201800021773;1;7;0;14;0;1;2;I01
201800021773;1;16;0;0;0;0;1;J01
201800021773;1;7;0;14;0;1;2;E01
201800021773;1;7;0;14;0;1;2;H01
201800021773;1;7;0;14;0;1;1;A01
201800021773;1;7;0;14;0;1;2;C01
201800021773;1;7;0;14;0;1;2;D01
201800021774;1;31;0;0;2;1;3;A01
201800021774;1;7;0;0;2;2;12;B01
201800021775;1;7;0;7;0;2;14;A01
201800021776;1;10;0;13;0;2;1;A01
201800021777;1;15;0;0;2;8;1;B01
201800021777;1;7;0;0;2;1;17;A01
201800021778;1;7;0;0;2;1;1;B01
201800021778;1;7;0;0;2;4;9;A01
201800021779;1;7;0;0;2;8;1;B01
201800021779;1;7;0;0;2;2;12;A01
201800021780;2;7;0;0;2;6;1;B01
201800021780;2;7;0;0;2;2;1;A01
201800021781;1;14;0;6;0;2;1;A01
201800021782;2;7;0;0;2;4;1;B01
201800021782;2;33;0;0;0;1;1;A01
201800021783;2;10;0;4;0;0;1;A01
201800021784;2;7;0;0;0;9;17;A01
201800021785;1;14;0;4;0;3;2;A01
201800021786;2;7;0;0;2;7;13;A01
201800021786;1;17;0;0;2;1;1;B01
201800021787;2;7;0;0;2;3;13;A01
201800021787;1;7;0;0;2;3;1;B01
201800021788;2;7;0;0;2;1;1;A01
201800021788;1;7;0;0;2;1;5;B01
201800021789;1;7;0;16;0;9;1;A01
201800021790;1;7;0;0;0;4;1;A01
201800021790;1;7;0;0;2;1;1;B01
201800021791;0;1;0;0;2;7;16;B01
201800021791;0;7;0;0;2;3;9;A01
201800021792;0;33;0;0;0;0;1;A01
201800021793;2;33;0;0;0;0;1;A01
201800021794;0;7;0;15;1;5;1;A01
201800021795;1;7;0;0;0;5;19;A01
201800021795;2;33;0;0;2;1;1;B01
201800021796;2;7;0;2;0;1;1;A01
201800021797;2;7;0;13;2;3;0;A01
201800021797;1;7;0;0;2;2;1;B01
201800021798;0;31;0;0;1;2;1;A01
201800021799;0;33;0;14;2;1;6;A01
201800021799;0;7;0;0;0;8;1;B01
201800021800;1;7;0;0;2;1;2;A01
201800021800;1;7;0;0;2;4;2;B01
201800021801;1;7;0;2;0;1;1;A01
201800021802;1;7;0;4;2;9;0;A01
201800021802;1;7;0;0;2;2;1;B01
201800021802;1;7;0;0;2;1;1;C01
201800021803;1;7;0;16;0;1;1;A01
201800021804;1;7;0;0;0;0;0;A01
201800021805;1;2;0;0;2;1;17;B01
201800021805;1;7;0;0;0;3;1;A01
201800021806;2;15;0;3;0;7;15;A01
201800021807;0;7;0;0;1;1;15;A01
201800021808;1;7;0;0;0;0;0;A01
201800021809;1;7;0;1;0;4;2;A01
201800021809;1;7;0;1;0;1;2;B01
201800021810;1;7;0;0;0;0;1;A01
201800021811;0;7;0;8;0;1;1;A01
201800021812;1;7;0;0;2;3;1;B01
201800021812;2;3;0;0;2;3;2;A01
201800021813;1;7;0;0;2;2;2;A01
201800021813;1;2;0;0;2;1;2;B01
201800021814;2;7;0;0;2;1;17;A01
201800021814;2;7;0;0;2;1;1;B01
201800021815;1;7;0;0;1;3;1;A01
201800021816;0;7;0;0;0;5;15;A01
201800021816;0;1;0;0;2;1;1;B01
201800021817;1;7;0;0;2;1;11;A01
201800021817;2;7;0;0;2;1;1;B01
201800021818;0;10;0;6;1;1;23;A01
201800021819;2;33;0;0;0;8;1;A01
201800021820;0;99;0;0;2;0;0;R01
201800021820;1;7;0;0;2;1;1;A01
201800021821;0;7;0;0;2;4;2;C01
201800021821;0;7;0;0;2;1;2;A01
201800021821;0;7;0;0;2;4;2;B01
201800021822;2;7;0;0;2;1;13;A01
201800021822;1;7;0;0;2;3;1;B01
201800021823;2;2;0;11;0;1;6;A01
201800021824;1;2;0;0;2;7;1;B01
201800021824;1;7;0;0;2;3;15;A01
201800021825;1;33;0;0;2;1;17;A01
201800021825;1;7;0;0;2;3;15;B01
201800021826;1;7;0;0;2;2;18;A01
201800021826;1;1;0;0;2;8;13;B01
201800021827;1;7;0;8;0;7;0;A01
201800021828;0;7;0;0;0;8;10;A01
201800021828;2;32;0;0;2;1;10;B01
201800021829;2;7;0;0;2;1;1;B01
201800021829;1;2;0;0;2;1;17;A01
201800021830;1;33;0;0;1;1;1;A01
201800021831;1;7;0;0;1;1;0;A01
201800021832;0;1;0;0;0;1;1;A01
201800021833;2;7;0;0;2;8;1;A01
201800021833;1;2;0;0;2;3;1;B01
201800021834;1;7;0;0;2;7;10;A01
201800021834;2;33;0;0;2;1;1;B01
201800021835;2;7;0;0;2;3;1;A01
201800021835;1;7;0;0;2;3;1;B01
201800021836;1;7;0;2;0;2;1;A01
201800021837;0;7;0;0;2;1;1;A01
201800021837;0;7;0;0;2;3;16;B01
201800021838;1;7;0;0;2;1;1;A01
201800021838;2;31;0;0;2;1;13;B01
201800021839;2;10;0;0;2;1;19;A01
201800021839;1;1;0;0;2;7;1;B01
201800021840;1;7;0;2;0;8;1;A01
201800021841;1;7;0;0;2;2;17;B01
201800021841;1;7;0;0;2;3;15;A01
201800021842;2;7;0;0;2;2;15;A01
201800021842;1;7;0;0;2;1;1;B01
201800021843;2;33;0;0;6;1;1;A01
201800021844;1;7;0;2;0;3;19;A01
201800021845;1;7;0;0;2;1;15;B01
201800021845;1;7;0;0;2;8;15;A01
201800021846;1;15;0;0;2;6;19;A01
201800021846;2;7;0;0;2;1;1;B01
201800021847;2;2;0;0;1;1;17;A01
201800021848;1;7;0;16;0;1;1;A01
201800021849;0;36;0;13;0;2;1;A01
201800021850;2;33;0;0;2;1;1;A01
201800021850;0;7;0;0;2;8;19;B01
201800021851;2;21;0;0;2;0;0;B01
201800021851;1;7;0;0;2;1;1;A01
201800021852;0;3;0;1;0;1;1;A01
201800021853;1;7;0;2;0;7;1;A01
201800021854;1;7;0;0;0;9;1;A01
201800021855;1;7;0;0;2;2;1;A01
201800021855;1;1;0;0;9;4;2;C01
201800021855;1;1;0;0;2;4;2;B01
201800021856;1;17;0;0;2;3;1;B01
201800021856;2;7;0;0;2;3;13;A01
201800021857;2;7;0;0;1;2;1;A01
201800021858;1;7;0;0;2;2;15;A01
201800021858;2;7;0;0;2;1;1;B01
201800021859;1;21;0;0;2;4;15;A01
201800021859;1;7;0;0;2;1;2;B01
201800021860;1;1;0;0;2;9;1;B01
201800021860;2;7;0;0;2;2;19;A01
201800021861;2;7;0;3;0;9;1;A01
201800021862;0;7;0;0;1;2;1;A01
201800021863;2;7;0;3;2;4;2;B01
201800021863;2;7;0;3;2;1;2;A01
201800021864;2;7;0;4;0;3;1;A01
201800021865;2;7;0;2;2;1;13;A01
201800021865;1;17;0;0;2;1;1;B01
201800021866;1;7;0;0;2;3;13;A01
201800021866;2;17;0;0;2;3;1;B01
201800021867;2;7;0;0;9;7;17;A01
201800021867;2;1;0;0;2;8;13;B01
201800021868;2;7;0;0;2;2;15;A01
201800021868;1;7;0;0;2;6;1;B01
201800021869;0;7;0;0;2;2;19;A01
201800021869;0;1;0;0;2;8;1;B01
201800021870;1;7;0;0;2;3;17;A01
201800021870;2;1;0;0;2;1;1;B01
201800021870;2;1;0;0;2;1;1;C01
201800021871;1;7;0;0;2;3;1;A01
201800021871;2;10;0;0;2;3;1;B01
201800021872;0;33;0;0;2;1;1;B01
201800021872;0;3;0;0;9;2;19;A01
201800021873;1;7;0;6;0;1;0;A01
201800021874;0;1;0;0;2;2;23;B01
201800021874;0;10;0;0;9;3;0;A01
201800021875;1;7;0;15;2;3;0;A01
201800021875;2;7;0;13;2;3;21;B01
201800021876;1;7;0;16;0;9;1;A01
201800021877;1;7;0;0;2;2;14;A01
201800021877;1;15;0;0;0;0;1;B01
201800021878;1;7;0;13;0;1;1;A01
201800021879;1;10;0;3;0;3;17;A01
201800021880;1;10;0;0;2;3;2;A01
201800021880;1;7;0;0;2;5;2;B01
201800021881;2;33;0;4;0;0;0;A01
201800021882;1;7;0;3;0;6;9;A01
201800021882;1;7;0;0;2;1;1;B01
201800021883;1;7;0;0;2;3;1;B01
201800021883;1;7;0;0;2;3;21;A01
201800021884;2;10;0;0;0;6;1;A01
201800021884;2;10;0;0;2;2;11;B01
201800021885;1;17;0;0;0;0;2;B01
201800021885;1;10;0;0;0;1;2;A01
201800021886;2;7;0;3;0;1;3;A01
201800021887;1;33;0;0;0;0;1;A01
201800021888;1;10;0;0;2;1;2;A01
201800021888;1;7;0;0;0;4;2;B01
201800021889;1;7;0;3;2;1;2;A01
201800021889;1;7;0;3;0;4;2;B01
201800021890;1;7;0;4;0;3;1;A01
201800021891;1;10;0;0;2;6;1;A01
201800021891;1;10;0;0;2;2;21;B01
201800021892;2;7;0;0;0;0;14;A01
201800021893;1;7;0;0;2;3;13;A01
201800021893;2;7;0;0;2;3;1;B01
201800021894;1;7;0;0;2;1;1;B01
201800021894;0;1;0;0;2;7;19;A01
201800021895;0;10;0;0;0;9;1;A01
201800021896;2;2;0;7;0;0;1;A01
201800021897;2;7;0;2;0;2;1;A01
201800021898;1;33;0;3;0;7;1;A01
201800021899;2;7;0;13;0;7;1;A01
201800021900;2;7;0;13;0;1;0;A01
201800021901;1;7;0;0;2;7;13;A01
201800021901;2;7;0;0;2;2;1;B01
201800021902;1;33;0;0;0;0;1;A01
201800021903;0;7;0;0;2;3;9;A01
201800021903;1;7;0;0;2;2;1;B01
201800021904;2;7;0;2;0;1;1;A01
201800021905;1;7;0;0;0;9;1;A01
201800021906;1;32;0;0;2;1;0;A01
201800021906;1;7;0;0;2;3;1;B01
201800021907;2;7;0;0;2;3;1;B01
201800021907;1;7;0;0;2;3;1;A01
201800021908;0;7;0;15;0;2;9;A01
201800021909;1;7;0;0;1;1;9;A01
201800021910;2;7;0;0;1;3;1;A01
201800021911;1;33;0;3;0;1;1;A01
201800021912;1;15;0;0;9;5;16;A01
201800021912;1;1;0;0;2;8;23;B01
201800021913;0;7;0;2;0;3;1;A01
201800021914;0;7;0;0;1;2;1;A01
201800021915;2;7;0;0;2;3;13;A01
201800021915;1;7;0;0;2;3;1;B01
201800021916;1;7;0;0;2;1;13;A01
201800021916;2;7;0;0;2;1;1;B01
201800021917;2;7;0;0;2;8;1;A01
201800021917;1;14;0;0;2;8;1;B01
201800021917;1;14;0;0;2;8;1;C01
201800021918;1;7;0;6;0;2;1;A01
201800021919;1;33;0;3;2;0;17;A01
201800021919;2;7;0;0;2;1;1;B01
201800021920;1;7;0;0;2;3;13;A01
201800021920;2;7;0;0;2;1;1;B01
201800021920;2;7;0;0;2;1;1;C01
201800021921;2;7;0;0;2;1;13;A01
201800021921;1;7;0;0;2;1;1;B01
201800021922;1;7;0;0;2;3;13;A01
201800021922;2;10;0;0;2;1;21;B01
201800021923;0;31;0;2;0;1;0;A01
201800021924;2;7;0;0;2;3;13;A01
201800021924;1;7;0;0;2;3;1;B01
201800021925;2;7;0;0;2;2;15;A01
201800021925;1;31;0;0;2;1;1;B01
201800021926;2;7;0;0;1;2;1;A01
201800021927;1;7;0;0;1;2;1;A01
201800021928;2;7;0;16;0;9;1;A01
201800021929;1;17;0;0;2;6;1;A01
201800021929;2;10;0;0;2;3;1;B01
201800021929;2;7;0;0;9;1;1;C01
201800021930;0;7;0;0;2;2;1;B01
201800021930;0;7;0;0;2;3;9;A01
201800021931;0;7;0;0;2;1;13;A01
201800021931;0;7;0;0;2;3;1;B01
201800021932;2;7;0;0;1;3;1;A01
201800021933;1;33;0;0;2;2;21;A01
201800021933;0;7;0;0;2;1;15;B01
201800021934;1;7;0;0;2;8;16;A01
201800021934;1;33;0;0;2;7;2;B01
201800021935;1;7;0;10;0;1;1;A01
201800021936;1;7;0;0;1;2;16;A01
