Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201800028500;3;674;;;2;2;36;37;0;2;1;;;1;0;3;0
201800028501;4;;;;1;2;0;0;0;1;1;;;2;0;3;0
201800028502;3;674;;;2;2;36;26;0;1;1;;;1;0;3;0
201800028503;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028504;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
201800028505;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028506;4;;;;2;2;0;0;0;3;1;;;1;0;3;0
201800028507;4;;;;2;5;0;0;0;3;1;;;1;0;3;0
201800028508;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028509;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028510;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
201800028511;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028512;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028513;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028514;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028515;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028516;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028517;4;;;;2;;0;0;0;1;1;;;1;0;3;0
201800028518;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028519;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028520;4;;;;2;2;0;0;0;2;1;;;2;0;3;0
201800028521;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028522;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028523;4;;;;1;1;0;0;1;1;1;;;1;0;3;0
201800028524;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028525;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028526;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028527;4;;;;2;2;0;0;0;3;1;;;1;0;3;0
201800028528;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
201800028529;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
201800028530;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028531;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028532;3;913;;;2;2;28;194;0;3;1;;;1;0;3;0
201800028533;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028534;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
201800028535;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028536;4;;;;2;1;0;0;0;2;1;;;1;0;3;0
201800028537;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028538;4;;;;2;2;0;0;0;3;1;;;1;0;3;0
201800028539;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028540;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
201800028541;4;;;;2;1;0;0;0;1;1;;;1;0;3;0
201800028542;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028543;4;;;;2;2;0;0;1;1;1;;;1;0;3;0
201800028544;4;;;;1;2;0;0;0;3;1;;;1;0;3;0
201800028545;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028546;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028547;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028548;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028549;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
201800028550;4;;;;2;5;0;0;0;1;1;;;2;0;3;0
201800028551;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
201800028552;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028553;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
201800028554;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028555;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028556;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028557;4;;;;1;2;0;0;0;1;1;;;1;0;3;0
201800028558;3;674;;;2;1;41;117;0;1;1;;;1;0;3;0
201800028559;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028560;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
201800028561;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028562;3;220;;;2;3;2;156;1;1;1;;;1;0;3;0
201800028563;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028564;4;;;;0;1;0;0;0;2;1;;;1;0;3;0
201800028565;4;;;;2;1;0;0;0;2;2;;;1;0;3;0
201800028566;4;;;;2;3;0;0;0;1;1;;;1;0;3;0
201800028567;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028568;4;;;;0;3;0;0;0;1;1;;;1;0;3;0
201800028569;4;;;;0;2;0;0;0;3;1;;;1;0;3;0
201800028570;4;;;;0;3;0;0;0;1;1;;;2;0;3;0
201800028571;3;570;;;0;1;38;283;0;1;1;;;1;0;3;0
201800028572;3;112;;;2;1;0;250;0;1;1;;;1;4;3;0
201800028573;4;;;;0;3;0;0;0;2;1;;;1;0;3;0
201800028574;4;;;;0;2;0;0;0;1;1;;;2;0;3;0
201800028575;4;;;;0;1;0;0;0;3;3;;;1;0;3;0
201800028576;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028577;4;;;;0;1;0;0;0;1;2;;;1;0;3;0
201800028578;4;;;;1;2;0;0;0;1;2;;;2;0;3;0
201800028579;4;;;;0;2;0;0;0;1;1;;;1;0;3;0
201800028580;4;;;;0;0;0;0;0;1;1;;;1;0;3;0
201800028581;4;;;;1;2;0;0;3;1;1;;;1;0;3;0
201800028582;4;;;;2;3;0;0;3;1;1;;;2;0;3;0
201800028583;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
201800028584;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
201800028585;4;;;;2;1;0;0;0;1;1;;;1;0;3;0
201800028586;4;;;;1;3;0;0;0;1;1;;;2;0;3;0
201800028587;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
201800028588;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028589;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
201800028590;4;;;;0;1;0;0;0;1;1;;;1;0;3;0
201800028591;3;0;;;1;1;0;1;0;1;1;0;0;1;0;1;99
201800028592;3;952;;;2;2;83;500;0;1;1;0;93;1;0;1;99
201800028593;3;657;;;1;1;27;345;0;1;1;0;0;1;0;1;99
201800028594;3;910;;;2;2;1;0;0;3;1;;;1;0;3;0
201800028595;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028596;3;657;;;2;2;10;0;0;1;1;;;1;0;3;0
201800028597;4;;;;2;3;0;0;0;1;1;;;2;5;3;0
201800028598;4;;;;2;2;0;0;1;1;1;;;1;0;3;0
201800028599;4;;;;2;1;0;2;0;1;1;;;1;0;3;0
201800028600;4;;;;2;3;0;0;0;1;3;;;1;5;3;0
201800028601;3;657;;;2;3;26;230;0;1;1;;;1;0;3;0
201800028602;3;958;;;2;2;0;1;0;2;4;;;2;0;3;0
201800028603;4;;;;2;2;0;1;0;1;1;;;1;5;3;0
201800028604;3;958;;;2;2;1;19;0;1;1;;;1;0;3;0
201800028605;4;;;;2;2;1;500;0;1;1;;;1;0;3;0
201800028606;3;958;;;2;2;1;13;1;1;1;;;1;0;3;0
201800028607;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028608;4;;;;1;1;0;0;0;1;1;;;2;0;3;0
201800028609;3;958;;;2;2;0;2;0;2;4;;;1;0;3;0
201800028610;3;952;;;2;2;0;1;0;1;1;;;2;0;3;0
201800028611;3;657;;;1;2;0;1;0;1;3;;;1;0;3;0
201800028612;6;;;;0;0;1;0;0;1;1;;;2;0;3;0
201800028613;3;657;;;0;3;0;1;0;2;1;;;7;0;3;0
201800028614;3;952;;;2;2;86;800;0;1;1;;;1;0;3;0
201800028615;3;657;;;1;1;6;900;0;1;2;;;1;5;3;0
201800028616;4;;;;2;2;0;1;0;1;1;;;1;0;3;0
201800028617;3;909;;;2;2;0;1;0;2;1;0;94;2;0;1;99
201800028618;4;;;;2;2;0;1;0;1;1;;;1;0;3;0
201800028619;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
201800028620;4;;;;2;1;0;0;0;1;1;;;1;0;2;0
201800028621;4;;;;2;2;0;100;0;2;3;;;1;0;3;0
201800028622;3;57;;;2;2;3;789;0;1;1;;;2;0;3;0
201800028623;4;;;;2;2;1;100;0;1;1;;;1;0;3;0
201800028624;4;;;;2;2;0;100;0;2;2;;;1;0;3;0
201800028625;4;;;;2;2;;;0;1;3;0;80;2;0;1;99
201800028626;6;0;;;2;2;1;0;0;1;1;0;0;1;0;1;99
201800028627;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028628;6;;;;2;1;0;0;0;1;1;;;1;0;2;0
201800028629;4;;;;2;2;1;0;0;1;1;;;1;0;3;0
201800028630;9;;;;0;1;0;0;0;2;1;;;1;0;3;0
201800028631;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028632;4;;;;2;2;1;0;0;1;1;;;1;0;1;0
201800028633;4;0;;;2;2;;;0;1;1;0;0;1;5;1;99
201800028634;3;34;;;2;2;32;420;0;1;1;;;1;0;3;0
201800028635;4;;;;2;2;0;0;3;1;1;;;1;6;3;0
201800028636;4;;;;1;1;0;0;0;2;1;;;1;0;3;0
201800028637;4;;;;4;2;0;0;0;1;1;;;1;0;3;0
201800028638;4;;;;2;2;0;0;3;2;1;;;1;6;3;0
201800028639;3;603;;;2;2;35;0;3;1;1;;;1;6;3;0
201800028640;3;38;;;2;2;40;0;0;1;1;;;1;0;3;0
201800028641;4;;;;2;1;0;0;3;1;1;;;2;0;3;0
201800028642;3;29;;;3;2;0;100;0;2;0;0;0;1;0;1;0
201800028643;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028644;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028645;4;0;;;3;2;;;0;1;1;0;0;1;0;1;99
201800028646;4;0;;;2;4;;;3;1;1;0;0;2;2;3;99
201800028647;3;162;;;2;2;4;1;0;1;1;0;0;2;0;1;99
201800028648;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028649;3;724;;;2;2;103;980;0;2;1;0;0;1;0;1;99
201800028650;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028651;4;0;;;2;2;;;0;1;1;0;0;2;0;4;99
201800028652;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028653;3;194;;;2;3;8;920;0;2;1;0;0;1;0;1;99
201800028654;4;0;;;3;2;;;0;1;1;0;0;1;0;1;99
201800028655;4;0;;;2;2;;;0;1;2;0;0;1;0;1;99
201800028656;4;0;;;2;2;;;0;2;3;0;0;1;0;1;99
201800028657;4;0;;;2;2;;;0;1;3;0;0;1;0;1;99
201800028658;3;326;;;2;2;2;550;0;1;1;0;0;2;0;1;99
201800028659;4;0;;;1;2;;;0;1;3;0;0;2;2;1;99
201800028660;3;29;;;0;2;2;570;0;1;2;0;0;2;0;1;99
201800028661;4;0;;;2;2;;;0;1;1;0;0;2;0;1;99
201800028662;4;0;;;2;3;;;0;1;1;0;0;1;0;1;99
201800028663;4;0;;;2;3;;;3;1;1;0;0;2;0;1;99
201800028664;3;765;;;2;2;92;210;0;1;1;0;0;2;0;1;99
201800028665;3;29;;;3;4;1;75;0;2;2;0;0;2;0;1;99
201800028666;3;765;;;2;2;92;210;0;1;1;0;0;2;0;1;99
201800028667;3;765;;;2;2;94;310;0;1;1;0;0;1;0;1;99
201800028668;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028669;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028670;2;165;;;1;2;97;140;0;1;1;0;0;0;0;1;99
201800028671;4;0;;;2;2;;;0;1;1;0;0;1;0;0;99
201800028672;3;163;;;2;2;5;420;0;1;1;0;0;1;0;1;99
201800028673;3;765;;;2;1;93;650;0;1;1;0;0;1;0;1;0
201800028674;3;765;;;2;2;92;690;0;2;1;0;0;2;0;1;0
201800028675;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
201800028676;3;465;;;1;1;1;370;0;1;3;0;0;1;3;3;99
201800028677;4;0;;;2;2;;;0;1;3;0;0;2;0;1;99
201800028678;4;0;;;2;3;;;0;1;1;0;0;2;0;1;99
201800028679;3;185;;;2;2;2;420;0;2;3;0;0;2;0;1;99
201800028680;9;0;;;0;3;;;0;0;0;0;0;0;0;1;0
201800028681;6;0;;;0;0;;;0;1;0;0;0;1;0;1;0
201800028682;2;165;;;3;6;96;300;0;1;1;0;0;1;0;1;99
201800028683;3;724;;;2;2;91;841;0;1;1;0;0;1;5;1;99
201800028684;4;0;;;2;2;;;0;2;3;0;0;2;0;1;0
201800028685;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028686;4;0;;;1;1;;;0;1;3;0;0;1;0;3;99
201800028687;4;0;;;1;2;;;0;1;2;0;0;1;0;1;99
201800028688;4;0;;;3;2;;;0;1;1;0;0;1;0;5;99
201800028689;4;0;;;2;2;;;0;1;1;0;0;1;0;1;99
201800028690;3;145;;;2;0;3;230;0;2;3;0;0;1;0;1;0
201800028691;3;724;;;2;3;102;140;0;1;1;0;0;1;0;1;99
201800028692;3;194;;;2;2;6;600;0;1;2;0;0;1;0;1;99
201800028693;3;194;;;2;2;8;520;0;1;1;0;0;1;0;1;99
201800028694;4;0;;;2;4;;;3;1;1;0;0;1;0;1;99
201800028695;9;0;;;2;2;;;0;1;1;0;0;2;0;1;0
201800028696;2;165;;;1;2;90;700;0;1;1;0;0;1;0;1;99
201800028697;9;0;;;0;0;;;0;0;0;0;0;0;0;1;0
201800028698;3;724;;;0;2;94;970;0;2;3;;;1;0;3;0
201800028699;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028700;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028701;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028702;4;;;;2;2;0;0;0;1;3;;;1;0;3;0
201800028703;4;;;;1;2;0;0;0;4;1;;;1;5;1;0
201800028704;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028705;4;;;;3;2;0;0;0;1;1;;;1;0;3;0
201800028706;3;465;;;3;4;0;550;0;1;1;;;1;0;3;0
201800028707;3;781;;;2;2;0;210;0;1;1;;;1;0;3;0
201800028708;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028709;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028710;4;;;;2;3;0;0;1;1;1;;;1;0;3;0
201800028711;4;;;;2;0;0;0;0;1;1;;;1;0;3;0
201800028712;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028713;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028714;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028715;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028716;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028717;4;;;;2;2;0;0;0;2;1;;;1;0;1;0
201800028718;4;;;;2;2;0;0;0;1;2;;;1;0;3;0
201800028719;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028720;3;23;;;2;2;2;200;0;2;1;;;2;0;3;0
201800028721;4;;;;2;2;0;0;0;3;2;;;2;0;1;0
201800028722;9;;;;0;0;0;0;0;1;1;;;1;0;3;0
201800028723;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028724;4;;;;2;2;0;0;0;2;1;;;1;0;1;0
201800028725;2;165;;;3;4;92;75;0;1;1;;;1;0;3;0
201800028726;3;152;;;2;2;9;240;0;1;3;;;1;0;3;0
201800028727;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028728;3;162;;;2;2;1;180;0;1;1;;;1;5;1;0
201800028729;4;;;;2;2;0;0;0;1;2;;;1;0;3;0
201800028730;4;;;;1;1;0;0;0;1;1;;;1;0;3;0
201800028731;4;;;;2;2;;;0;1;3;;;1;5;3;0
201800028732;3;724;;;2;2;96;390;0;1;1;;;1;0;1;0
201800028733;3;724;;;2;2;96;0;0;1;1;;;1;0;1;0
201800028734;3;724;;;2;2;100;340;0;1;1;;;1;2;1;0
201800028735;3;724;;;2;2;91;138;0;1;1;;;1;0;1;0
201800028736;3;465;;;3;4;0;650;0;1;1;;;1;3;1;0
201800028737;9;;;;0;0;0;0;0;1;1;;;1;0;3;0
201800028738;4;;;;2;4;0;0;0;1;1;;;1;0;1;0
201800028739;4;;;;2;2;0;0;0;1;3;;;1;0;3;0
201800028740;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028741;3;724;;;2;2;102;170;0;1;1;;;1;0;1;0
201800028742;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028743;3;194;;;2;2;7;730;0;1;1;;;1;0;1;0
201800028744;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028745;3;724;;;2;2;103;165;0;1;1;;;1;0;1;0
201800028746;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028747;3;163;;B;2;2;0;790;0;1;1;;;1;0;1;0
201800028748;3;465;;;3;5;0;665;0;1;3;;;1;3;1;0
201800028749;3;163;;;2;2;5;125;0;1;3;;;1;0;3;0
201800028750;4;;;;2;4;0;0;1;2;1;;;1;0;5;0
201800028751;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
201800028752;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028753;4;;;;2;2;;;0;1;1;;;1;0;1;0
201800028754;4;;;;0;1;0;0;3;1;1;;;1;0;2;0
201800028755;3;163;;;2;2;0;915;0;1;1;;;1;0;1;0
201800028756;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028757;3;29;;;3;1;2;840;0;1;1;;;1;3;3;0
201800028758;3;724;;;2;2;101;450;0;1;1;;;1;0;1;0
201800028759;3;194;;;2;4;8;485;3;1;1;;;1;5;1;0
201800028760;3;465;;;2;2;3;180;0;1;1;;;1;0;3;0
201800028761;3;162;;;2;2;1;845;0;1;1;;;1;0;1;0
201800028762;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028763;3;162;;;2;2;1;615;0;2;2;;;1;0;3;0
201800028764;4;;;;2;2;0;0;0;1;3;;;1;0;1;0
201800028765;3;194;;;2;2;8;640;0;1;1;;;1;0;1;0
201800028766;3;769;;;2;2;1;515;0;1;1;;;1;0;1;0
201800028767;4;;;;2;4;0;0;0;1;1;;;1;0;3;0
201800028768;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028769;3;152;;;2;2;3;730;0;1;2;;;1;0;3;0
201800028770;3;29;;;0;2;0;730;0;1;1;;;1;0;3;0
201800028771;3;465;;;1;2;1;222;0;1;1;;;1;0;2;0
201800028772;3;152;;;2;2;10;140;0;1;1;;;1;0;1;0
201800028773;3;23;3;;2;2;1;730;0;3;1;;;1;0;1;0
201800028774;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028775;3;724;;;2;2;102;684;0;1;1;;;1;0;1;0
201800028776;2;165;;;3;4;90;205;0;1;2;;;1;0;3;0
201800028777;4;;;;2;4;0;0;3;1;1;;;1;0;1;0
201800028778;9;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028779;3;145;;;2;2;3;229;0;2;2;;;1;0;3;0
201800028780;3;194;;;2;2;8;745;0;3;1;;;1;0;1;0
201800028781;9;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028782;4;;;;1;1;0;0;2;1;2;;;1;0;1;0
201800028783;4;;;;2;4;0;0;0;1;1;;;1;0;1;0
201800028784;3;152;;;2;2;4;699;0;1;1;;;1;5;1;0
201800028785;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028786;3;326;;;2;2;1;287;0;1;1;;;1;5;1;0
201800028787;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028788;4;;;;1;1;0;0;0;1;3;;;1;0;3;0
201800028789;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028790;4;;;;2;2;0;0;0;1;1;;;1;5;3;0
201800028791;4;;;;2;2;0;0;0;2;1;;;1;0;1;0
201800028792;3;326;;;2;1;1;250;2;1;1;;;1;0;3;0
201800028793;4;;;;2;2;0;0;0;1;2;;;1;0;1;0
201800028794;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028795;2;165;;;3;4;91;915;0;1;1;;;1;0;3;0
201800028796;3;765;;;2;3;93;678;3;1;1;;;1;0;1;0
201800028797;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028798;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028799;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028800;3;465;;;3;4;0;517;0;1;1;;;1;0;1;0
201800028801;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028802;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028803;4;;;;2;2;0;0;2;1;1;;;1;0;3;0
201800028804;3;162;;;2;2;5;188;0;1;2;;;1;0;3;0
201800028805;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028806;3;29;;;2;2;0;355;0;4;1;;;2;5;1;0
201800028807;3;724;;;1;2;97;950;0;4;2;;;2;3;3;0
201800028808;4;;;;2;3;0;0;0;3;3;;;1;5;1;0
201800028809;3;163;;;2;2;7;200;0;1;1;;;1;0;3;0
201800028810;3;765;;;2;2;92;185;0;1;1;;;1;0;1;0
201800028811;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028812;3;724;;;2;2;94;985;0;2;2;;;1;0;1;0
201800028813;3;724;;;2;2;103;825;0;4;1;;;1;0;3;0
201800028814;3;724;;;2;2;92;220;0;1;1;;;1;0;3;0
201800028815;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028816;3;194;;;2;2;8;358;0;1;1;;;1;0;1;0
201800028817;4;;;;2;2;0;0;0;1;2;;;1;5;1;0
201800028818;3;769;2;;2;2;0;570;0;1;1;;;1;0;1;0
201800028819;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028820;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028821;3;152;;;1;2;2;514;0;1;2;;;2;5;3;0
201800028822;4;;;;1;1;0;0;2;1;2;;;2;5;1;0
201800028823;3;23;;;2;2;3;527;0;1;1;;;1;0;3;0
201800028824;4;;;;3;2;0;0;0;2;1;;;1;0;3;0
201800028825;4;;;;2;2;0;0;0;2;1;;;1;0;3;0
201800028826;4;;;;1;1;0;0;2;1;3;;;1;5;1;0
201800028827;4;;;;2;2;0;0;0;1;1;;;2;0;3;0
201800028828;3;724;;;1;1;95;7;0;4;2;;;1;5;1;0
201800028829;4;;;;2;2;0;0;3;2;1;;;1;0;1;0
201800028830;3;769;2;;2;2;0;43;0;2;1;;;1;0;3;0
201800028831;3;724;;;2;2;92;682;0;1;1;;;1;0;1;0
201800028832;4;;;;2;2;0;0;0;1;2;;;1;0;1;0
201800028833;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028834;3;724;;;2;2;95;894;0;1;1;;;1;0;3;0
201800028835;3;152;;;2;2;2;870;0;1;1;;;1;0;3;0
201800028836;4;;;;0;2;0;0;0;1;1;;;1;5;3;0
201800028837;3;724;;;1;2;97;0;0;1;1;;;1;0;1;0
201800028838;4;;;;1;1;0;0;0;1;2;;;1;0;1;0
201800028839;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028840;4;;;;2;2;0;0;0;1;1;;;1;2;3;0
201800028841;3;163;2;;2;2;1;0;0;1;2;;;1;0;3;0
201800028842;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028843;3;465;;;3;4;2;422;0;1;1;;;2;3;3;0
201800028844;4;;;;2;2;0;0;0;1;1;;;2;5;1;0
201800028845;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028846;3;724;;;2;2;93;0;0;2;1;;;1;5;1;0
201800028847;4;;;;2;2;0;0;0;1;1;;;1;5;1;0
201800028848;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028849;3;194;;;1;1;8;540;3;1;1;;;1;5;1;0
201800028850;3;724;;;2;2;101;815;0;1;1;;;1;0;1;0
201800028851;4;;;;1;1;0;0;0;1;1;;;1;0;1;0
201800028852;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028853;3;465;;;3;5;1;330;0;1;1;;;1;3;1;0
201800028854;3;465;;;2;2;5;715;0;1;2;;;1;0;3;0
201800028855;4;;;;2;2;0;0;0;1;1;;;1;5;3;0
201800028856;2;165;;;3;4;96;177;0;1;1;;;1;0;1;0
201800028857;3;465;;;1;2;4;350;0;1;1;;;1;5;1;0
201800028858;3;724;;;2;2;102;453;0;1;1;;;2;0;1;0
201800028859;3;465;;;1;2;0;0;0;1;3;;;2;3;3;0
201800028860;4;;;;2;2;0;0;0;1;3;;;2;5;3;0
201800028861;3;724;;;2;2;95;810;0;1;1;;;1;0;1;0
201800028862;3;465;;;3;4;2;800;0;1;1;;;2;3;1;0
201800028863;3;724;;;3;3;101;275;0;1;1;;;2;0;1;0
201800028864;2;165;;;3;4;95;400;0;1;1;;;1;0;1;0
201800028865;4;;;;3;3;0;0;0;1;1;;;2;0;1;0
201800028866;4;;;;2;2;0;0;0;1;1;;;2;5;1;0
201800028867;4;;;;2;4;0;0;3;1;1;;;2;0;1;0
201800028868;3;162;;;2;2;4;212;0;1;1;;;1;0;1;0
201800028869;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028870;3;724;;;2;2;94;900;0;2;3;;;2;0;3;0
201800028871;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028872;4;;;;1;2;0;0;0;1;3;;;1;5;1;0
201800028873;4;;;;2;2;0;0;0;1;1;;;1;0;1;0
201800028874;4;;;;2;2;0;0;0;1;1;;;1;0;3;0
201800028875;3;162;;;2;3;6;413;0;1;1;;;2;5;1;0
201800028876;4;;;;1;1;0;0;0;1;1;;;2;0;1;0
201800028877;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028878;3;724;;;1;1;94;166;0;1;1;;;2;5;1;0
201800028879;3;326;;;2;2;0;772;0;1;1;;;2;0;3;0
201800028880;4;;;;2;2;0;0;0;1;1;;;2;0;1;0
201800028881;3;724;;;2;2;102;812;0;1;1;;;2;0;1;0
201800028882;4;;;;1;1;0;0;0;2;1;;;2;0;1;0
201800028883;4;;;;2;2;0;0;0;1;1;;;2;0;5;0
201800028884;4;;;;2;2;0;0;0;1;1;;;1;5;3;0
201800028885;3;999;;;2;2;8;800;0;1;1;;;2;0;1;0
201800028886;3;122;;;2;2;28;750;0;4;1;;;1;0;3;0
201800028887;3;1;;;2;2;26;500;0;2;4;;;1;0;3;0
201800028888;3;122;;;2;2;40;190;0;1;2;;;1;0;3;0
201800028889;3;122;;;2;2;33;500;0;1;1;;;1;0;1;0
201800028890;3;4;;;2;2;36;10;0;2;4;;;1;0;3;0
201800028891;4;;;;2;2;;;0;1;1;;64;1;0;1;0
201800028892;4;;;;2;2;;;0;1;1;;30;1;0;3;0
201800028893;3;6;;;2;1;19;381;0;1;1;;59;1;0;3;0
201800028894;3;136;;;2;2;20;861;0;1;2;;51;1;0;1;0
201800028895;4;;;;2;2;;;0;1;1;;;9;0;1;0
201800028896;4;;;;2;2;;;0;1;2;;;2;0;3;0
201800028897;3;145;;;2;2;25;300;0;1;1;;;1;0;1;0
201800028898;2;165;;;3;3;46;610;0;1;1;0;0;1;3;1;99
201800028899;4;0;;;2;2;;;0;1;1;0;0;1;0;1;3
201800028900;2;166;;;2;4;0;300;0;1;1;0;0;1;3;1;99
201800028901;4;0;;;1;1;;;0;1;1;0;42;1;5;1;3
